scenario,H,winner_group_id,config_id,run_id,replicate,seed,selection_rank,is_selected,alpha_agree,alpha_disagree,eta_kind,eta_label,eta0,c,beta,gamma,random_states,pA,pB,initial_state,utility_spec_id,transition_spec_id,p_H_A_init,p_AI_A_init,p_H_B_init,p_AI_B_init,D_JS_mean,D_JS_final,D_JS_A_final,D_JS_B_final,Sh_entr_H_mean,Sh_entr_AI_mean,Sh_entr_H_final,Sh_entr_AI_final,p_H_A_final,p_AI_A_final,p_H_B_final,p_AI_B_final,absdiff_A_final,absdiff_B_final,reward_structural_final,reward_structural_mean,reward_structural_cumulative,Uhat_H_realized_final,Uhat_AI_realized_final,Uhat_coal_final,Vhat_A_final,Vhat_B_final,Vhat_coal_final,n_H_exec,n_AI_exec,f_H_final,f_AI_final,n_agree,n_ctx,n_disagree,f_agree,f_ctx,f_disagree,ctx_prob_H_mean,ctx_prob_AI_mean,ctx_prob_H_final,ctx_prob_AI_final,n_H_ctx,n_AI_ctx,f_H_ctx,f_AI_ctx,n_state_A,n_state_B,state_A_freq,state_B_freq,N_H_A_a0_final,N_H_A_a1_final,N_H_B_a0_final,N_H_B_a1_final,N_AI_A_a0_final,N_AI_A_a1_final,N_AI_B_a0_final,N_AI_B_a1_final,chain_p_H_A_a0,chain_p_H_A_a1,chain_p_H_B_a0,chain_p_H_B_a1,chain_p_AI_A_a0,chain_p_AI_A_a1,chain_p_AI_B_a0,chain_p_AI_B_a1,chain_U_H_A_a0,chain_U_H_A_a1,chain_U_H_B_a0,chain_U_H_B_a1,chain_U_AI_A_a0,chain_U_AI_A_a1,chain_U_AI_B_a0,chain_U_AI_B_a1,chain_P_A_a0_A,chain_P_A_a0_B,chain_P_A_a1_A,chain_P_A_a1_B,chain_P_B_a0_A,chain_P_B_a0_B,chain_P_B_a1_A,chain_P_B_a1_B,state_final,a_H_final,a_AI_final,a_star_final,owner_final,lambda_final,regime_final
scenario1,200,scenario1__H200__eta-global_decay__states-exogenous,cfg_e373e3962ff8063c5f48,run_47113669759d9957,1,42,10125,False,0.2,0.85,global_decay,global_decay_eta0_0p025_c_0p002,0.025,0.002,0.1,0.25,True,0.1,0.9,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.50956250193321,0.4604553504280391,0.5102997859140628,0.46603854307149095,0.08079313589591126,0.8065401787834174,0.08079313589591118,0.8777009831310509,0.99,0.2514919296305095,0.01,0.7082180340073386,0.7385080703694905,0.6982180340073386,1.0,0.78,156.0,0.0,0.5878479383471704,0.5878479383471704,1.2727095917502758,1.2768550905157108,1.2768550905157108,30,170,0.15,0.85,0,196,4,0.0,0.98,0.02,0.4644594983788515,0.5355405016211486,0.40070053912006015,0.5992994608799398,26,170,0.1326530612244898,0.8673469387755102,18,182,0.09,0.91,0,0,0,0,14,4,122,60,0.99,0.01,0.01,0.99,0.2514919296305095,0.7485080703694905,0.7082180340073386,0.29178196599266143,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,B,a1,a0,a0,AI,0,contextual
scenario1,200,scenario1__H200__eta-global_decay__states-exogenous,cfg_0f2e1b66c8c688170231,run_34e02bb4ed7d79a9,1,42,10126,False,0.35,0.85,global_decay,global_decay_eta0_0p025_c_0p0005,0.025,0.0005,0.1,0.75,True,0.1,0.9,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.5486271685056981,0.4627056047560839,0.5365752591081224,0.4697967140497123,0.08079313589591126,0.7515982840989257,0.08079313589591118,0.8750208649075102,0.99,0.22901473084508675,0.01,0.7117604573941225,0.7609852691549133,0.7017604573941225,1.0,0.78,156.0,0.0,0.587848169125351,0.587848169125351,2.9893978095891653,2.9851940503226126,2.9851940503226126,21,179,0.105,0.895,0,196,4,0.0,0.98,0.02,0.3835310932213162,0.6164689067786837,0.22541120951216786,0.7745887904878321,17,179,0.08673469387755102,0.9132653061224489,18,182,0.09,0.91,0,0,0,0,12,6,129,53,0.99,0.01,0.01,0.99,0.22901473084508675,0.7709852691549133,0.7117604573941225,0.2882395426058775,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,B,a1,a0,a0,AI,0,contextual
scenario1,200,scenario1__H200__eta-global_decay__states-exogenous,cfg_1de6f0b45806716f9e2f,run_62e02142d3b165c3,1,42,10127,False,0.35,0.85,global_decay,global_decay_eta0_0p025_c_0p0005,0.025,0.0005,0.02,0.25,True,0.1,0.9,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.5486271685056981,0.4627056047560839,0.5365752591081224,0.4697967140497123,0.08079313589591126,0.7515982840989257,0.08079313589591118,0.8750208649075102,0.99,0.22901473084508675,0.01,0.7117604573941225,0.7609852691549133,0.7017604573941225,1.0,0.78,156.0,0.0,0.6263857240038365,0.6263857240038365,1.2727095906327444,1.2768550902362896,1.2768550902362896,21,179,0.105,0.895,0,196,4,0.0,0.98,0.02,0.3835310932213162,0.6164689067786837,0.22541120951216786,0.7745887904878321,17,179,0.08673469387755102,0.9132653061224489,18,182,0.09,0.91,0,0,0,0,12,6,129,53,0.99,0.01,0.01,0.99,0.22901473084508675,0.7709852691549133,0.7117604573941225,0.2882395426058775,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,B,a1,a0,a0,AI,0,contextual
scenario1,200,scenario1__H200__eta-global_decay__states-exogenous,cfg_2151181b6c4cc6d67833,run_306af76b175e6f85,1,42,10128,False,0.35,0.85,global_decay,global_decay_eta0_0p025_c_0p0005,0.025,0.0005,0.05,0.1,True,0.1,0.9,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.5486271685056981,0.4627056047560839,0.5365752591081224,0.4697967140497123,0.08079313589591126,0.7515982840989257,0.08079313589591118,0.8750208649075102,0.99,0.22901473084508675,0.01,0.7117604573941225,0.7609852691549133,0.7017604573941225,1.0,0.78,156.0,0.0,0.6135840567702384,0.6135840567702384,1.1019545425057746,1.1027642651870184,1.1027642651870184,21,179,0.105,0.895,0,196,4,0.0,0.98,0.02,0.3835310932213162,0.6164689067786837,0.22541120951216786,0.7745887904878321,17,179,0.08673469387755102,0.9132653061224489,18,182,0.09,0.91,0,0,0,0,12,6,129,53,0.99,0.01,0.01,0.99,0.22901473084508675,0.7709852691549133,0.7117604573941225,0.2882395426058775,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,B,a1,a0,a0,AI,0,contextual
scenario1,200,scenario1__H200__eta-global_decay__states-exogenous,cfg_57985d935b8cd9a68db6,run_5b5aec85a98df509,1,42,10129,False,0.35,0.85,global_decay,global_decay_eta0_0p025_c_0p0005,0.025,0.0005,0.02,0.9,True,0.1,0.9,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.5486271685056981,0.4627056047560839,0.5365752591081224,0.4697967140497123,0.08079313589591126,0.7515982840989257,0.08079313589591118,0.8750208649075102,0.99,0.22901473084508675,0.01,0.7117604573941225,0.7609852691549133,0.7017604573941225,1.0,0.78,156.0,0.0,0.6263857240038365,0.6263857240038365,7.160229635664908,7.135844147420078,7.135844147420078,21,179,0.105,0.895,0,196,4,0.0,0.98,0.02,0.3835310932213162,0.6164689067786837,0.22541120951216786,0.7745887904878321,17,179,0.08673469387755102,0.9132653061224489,18,182,0.09,0.91,0,0,0,0,12,6,129,53,0.99,0.01,0.01,0.99,0.22901473084508675,0.7709852691549133,0.7117604573941225,0.2882395426058775,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,B,a1,a0,a0,AI,0,contextual
scenario1,200,scenario1__H200__eta-global_decay__states-exogenous,cfg_5804c6f14760bbf7e31f,run_12b72ff20d8ef182,1,42,10130,False,0.35,0.85,global_decay,global_decay_eta0_0p025_c_0p0005,0.025,0.0005,0.1,0.5,True,0.1,0.9,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.5486271685056981,0.4627056047560839,0.5365752591081224,0.4697967140497123,0.08079313589591126,0.7515982840989257,0.08079313589591118,0.8750208649075102,0.99,0.22901473084508675,0.01,0.7117604573941225,0.7609852691549133,0.7017604573941225,1.0,0.78,156.0,0.0,0.587848169125351,0.587848169125351,1.704530315230098,1.7133596741150574,1.7133596741150574,21,179,0.105,0.895,0,196,4,0.0,0.98,0.02,0.3835310932213162,0.6164689067786837,0.22541120951216786,0.7745887904878321,17,179,0.08673469387755102,0.9132653061224489,18,182,0.09,0.91,0,0,0,0,12,6,129,53,0.99,0.01,0.01,0.99,0.22901473084508675,0.7709852691549133,0.7117604573941225,0.2882395426058775,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,B,a1,a0,a0,AI,0,contextual
scenario1,200,scenario1__H200__eta-global_decay__states-exogenous,cfg_78ec2f408b5dfc1c1643,run_7d2f7da1da747066,1,42,10131,False,0.35,0.85,global_decay,global_decay_eta0_0p025_c_0p0005,0.025,0.0005,0.02,0.5,True,0.1,0.9,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.5486271685056981,0.4627056047560839,0.5365752591081224,0.4697967140497123,0.08079313589591126,0.7515982840989257,0.08079313589591118,0.8750208649075102,0.99,0.22901473084508675,0.01,0.7117604573941225,0.7609852691549133,0.7017604573941225,1.0,0.78,156.0,0.0,0.6263857240038365,0.6263857240038365,1.704530315230098,1.7133596741150574,1.7133596741150574,21,179,0.105,0.895,0,196,4,0.0,0.98,0.02,0.3835310932213162,0.6164689067786837,0.22541120951216786,0.7745887904878321,17,179,0.08673469387755102,0.9132653061224489,18,182,0.09,0.91,0,0,0,0,12,6,129,53,0.99,0.01,0.01,0.99,0.22901473084508675,0.7709852691549133,0.7117604573941225,0.2882395426058775,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,B,a1,a0,a0,AI,0,contextual
scenario1,200,scenario1__H200__eta-global_decay__states-exogenous,cfg_80feeaf7816c0410a891,run_631edec55d73036a,1,42,10132,False,0.35,0.85,global_decay,global_decay_eta0_0p025_c_0p0005,0.025,0.0005,0.02,0.75,True,0.1,0.9,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.5486271685056981,0.4627056047560839,0.5365752591081224,0.4697967140497123,0.08079313589591126,0.7515982840989257,0.08079313589591118,0.8750208649075102,0.99,0.22901473084508675,0.01,0.7117604573941225,0.7609852691549133,0.7017604573941225,1.0,0.78,156.0,0.0,0.6263857240038365,0.6263857240038365,2.9893978095891653,2.9851940503226126,2.9851940503226126,21,179,0.105,0.895,0,196,4,0.0,0.98,0.02,0.3835310932213162,0.6164689067786837,0.22541120951216786,0.7745887904878321,17,179,0.08673469387755102,0.9132653061224489,18,182,0.09,0.91,0,0,0,0,12,6,129,53,0.99,0.01,0.01,0.99,0.22901473084508675,0.7709852691549133,0.7117604573941225,0.2882395426058775,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,B,a1,a0,a0,AI,0,contextual
scenario1,200,scenario1__H200__eta-global_decay__states-exogenous,cfg_887fc17ff2e014b4f90d,run_58f821adef8274d1,1,42,10133,False,0.35,0.85,global_decay,global_decay_eta0_0p025_c_0p0005,0.025,0.0005,0.05,0.9,True,0.1,0.9,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.5486271685056981,0.4627056047560839,0.5365752591081224,0.4697967140497123,0.08079313589591126,0.7515982840989257,0.08079313589591118,0.8750208649075102,0.99,0.22901473084508675,0.01,0.7117604573941225,0.7609852691549133,0.7017604573941225,1.0,0.78,156.0,0.0,0.6135840567702384,0.6135840567702384,7.160229635664908,7.135844147420078,7.135844147420078,21,179,0.105,0.895,0,196,4,0.0,0.98,0.02,0.3835310932213162,0.6164689067786837,0.22541120951216786,0.7745887904878321,17,179,0.08673469387755102,0.9132653061224489,18,182,0.09,0.91,0,0,0,0,12,6,129,53,0.99,0.01,0.01,0.99,0.22901473084508675,0.7709852691549133,0.7117604573941225,0.2882395426058775,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,B,a1,a0,a0,AI,0,contextual
scenario1,200,scenario1__H200__eta-global_decay__states-exogenous,cfg_894a00453eb63901b1df,run_0b3234be574023f5,1,42,10134,False,0.35,0.85,global_decay,global_decay_eta0_0p025_c_0p0005,0.025,0.0005,0.1,0.25,True,0.1,0.9,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.5486271685056981,0.4627056047560839,0.5365752591081224,0.4697967140497123,0.08079313589591126,0.7515982840989257,0.08079313589591118,0.8750208649075102,0.99,0.22901473084508675,0.01,0.7117604573941225,0.7609852691549133,0.7017604573941225,1.0,0.78,156.0,0.0,0.587848169125351,0.587848169125351,1.2727095906327444,1.2768550902362896,1.2768550902362896,21,179,0.105,0.895,0,196,4,0.0,0.98,0.02,0.3835310932213162,0.6164689067786837,0.22541120951216786,0.7745887904878321,17,179,0.08673469387755102,0.9132653061224489,18,182,0.09,0.91,0,0,0,0,12,6,129,53,0.99,0.01,0.01,0.99,0.22901473084508675,0.7709852691549133,0.7117604573941225,0.2882395426058775,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,B,a1,a0,a0,AI,0,contextual
scenario1,200,scenario1__H200__eta-global_decay__states-exogenous,cfg_a9a203a0536ed96adf71,run_754818a4366bc792,1,42,10135,False,0.35,0.85,global_decay,global_decay_eta0_0p025_c_0p0005,0.025,0.0005,0.05,0.25,True,0.1,0.9,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.5486271685056981,0.4627056047560839,0.5365752591081224,0.4697967140497123,0.08079313589591126,0.7515982840989257,0.08079313589591118,0.8750208649075102,0.99,0.22901473084508675,0.01,0.7117604573941225,0.7609852691549133,0.7017604573941225,1.0,0.78,156.0,0.0,0.6135840567702384,0.6135840567702384,1.2727095906327444,1.2768550902362896,1.2768550902362896,21,179,0.105,0.895,0,196,4,0.0,0.98,0.02,0.3835310932213162,0.6164689067786837,0.22541120951216786,0.7745887904878321,17,179,0.08673469387755102,0.9132653061224489,18,182,0.09,0.91,0,0,0,0,12,6,129,53,0.99,0.01,0.01,0.99,0.22901473084508675,0.7709852691549133,0.7117604573941225,0.2882395426058775,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,B,a1,a0,a0,AI,0,contextual
scenario1,200,scenario1__H200__eta-global_decay__states-exogenous,cfg_b4818078f43d2af264dd,run_7f34eafa698aac50,1,42,10136,False,0.35,0.85,global_decay,global_decay_eta0_0p025_c_0p0005,0.025,0.0005,0.1,0.9,True,0.1,0.9,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.5486271685056981,0.4627056047560839,0.5365752591081224,0.4697967140497123,0.08079313589591126,0.7515982840989257,0.08079313589591118,0.8750208649075102,0.99,0.22901473084508675,0.01,0.7117604573941225,0.7609852691549133,0.7017604573941225,1.0,0.78,156.0,0.0,0.587848169125351,0.587848169125351,7.160229635664908,7.135844147420078,7.135844147420078,21,179,0.105,0.895,0,196,4,0.0,0.98,0.02,0.3835310932213162,0.6164689067786837,0.22541120951216786,0.7745887904878321,17,179,0.08673469387755102,0.9132653061224489,18,182,0.09,0.91,0,0,0,0,12,6,129,53,0.99,0.01,0.01,0.99,0.22901473084508675,0.7709852691549133,0.7117604573941225,0.2882395426058775,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,B,a1,a0,a0,AI,0,contextual
scenario1,200,scenario1__H200__eta-global_decay__states-exogenous,cfg_b4bc05618b2b0c4014fe,run_45303a452f26e056,1,42,10137,False,0.35,0.85,global_decay,global_decay_eta0_0p025_c_0p0005,0.025,0.0005,0.05,0.75,True,0.1,0.9,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.5486271685056981,0.4627056047560839,0.5365752591081224,0.4697967140497123,0.08079313589591126,0.7515982840989257,0.08079313589591118,0.8750208649075102,0.99,0.22901473084508675,0.01,0.7117604573941225,0.7609852691549133,0.7017604573941225,1.0,0.78,156.0,0.0,0.6135840567702384,0.6135840567702384,2.9893978095891653,2.9851940503226126,2.9851940503226126,21,179,0.105,0.895,0,196,4,0.0,0.98,0.02,0.3835310932213162,0.6164689067786837,0.22541120951216786,0.7745887904878321,17,179,0.08673469387755102,0.9132653061224489,18,182,0.09,0.91,0,0,0,0,12,6,129,53,0.99,0.01,0.01,0.99,0.22901473084508675,0.7709852691549133,0.7117604573941225,0.2882395426058775,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,B,a1,a0,a0,AI,0,contextual
scenario1,200,scenario1__H200__eta-global_decay__states-exogenous,cfg_b56f9bcc2d3bb0091b52,run_6947dc6093aa9fa6,1,42,10138,False,0.35,0.85,global_decay,global_decay_eta0_0p025_c_0p0005,0.025,0.0005,0.1,0.1,True,0.1,0.9,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.5486271685056981,0.4627056047560839,0.5365752591081224,0.4697967140497123,0.08079313589591126,0.7515982840989257,0.08079313589591118,0.8750208649075102,0.99,0.22901473084508675,0.01,0.7117604573941225,0.7609852691549133,0.7017604573941225,1.0,0.78,156.0,0.0,0.587848169125351,0.587848169125351,1.1019545425057746,1.1027642651870184,1.1027642651870184,21,179,0.105,0.895,0,196,4,0.0,0.98,0.02,0.3835310932213162,0.6164689067786837,0.22541120951216786,0.7745887904878321,17,179,0.08673469387755102,0.9132653061224489,18,182,0.09,0.91,0,0,0,0,12,6,129,53,0.99,0.01,0.01,0.99,0.22901473084508675,0.7709852691549133,0.7117604573941225,0.2882395426058775,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,B,a1,a0,a0,AI,0,contextual
scenario1,200,scenario1__H200__eta-global_decay__states-exogenous,cfg_f177f2b42629e836f36e,run_31126dc7c875153f,1,42,10139,False,0.35,0.85,global_decay,global_decay_eta0_0p025_c_0p0005,0.025,0.0005,0.05,0.5,True,0.1,0.9,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.5486271685056981,0.4627056047560839,0.5365752591081224,0.4697967140497123,0.08079313589591126,0.7515982840989257,0.08079313589591118,0.8750208649075102,0.99,0.22901473084508675,0.01,0.7117604573941225,0.7609852691549133,0.7017604573941225,1.0,0.78,156.0,0.0,0.6135840567702384,0.6135840567702384,1.704530315230098,1.7133596741150574,1.7133596741150574,21,179,0.105,0.895,0,196,4,0.0,0.98,0.02,0.3835310932213162,0.6164689067786837,0.22541120951216786,0.7745887904878321,17,179,0.08673469387755102,0.9132653061224489,18,182,0.09,0.91,0,0,0,0,12,6,129,53,0.99,0.01,0.01,0.99,0.22901473084508675,0.7709852691549133,0.7117604573941225,0.2882395426058775,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,B,a1,a0,a0,AI,0,contextual
scenario1,200,scenario1__H200__eta-global_decay__states-exogenous,cfg_f1fe84e1771967888ba8,run_1aa5623b35ba2ca6,1,42,10140,False,0.35,0.85,global_decay,global_decay_eta0_0p025_c_0p0005,0.025,0.0005,0.02,0.1,True,0.1,0.9,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.5486271685056981,0.4627056047560839,0.5365752591081224,0.4697967140497123,0.08079313589591126,0.7515982840989257,0.08079313589591118,0.8750208649075102,0.99,0.22901473084508675,0.01,0.7117604573941225,0.7609852691549133,0.7017604573941225,1.0,0.78,156.0,0.0,0.6263857240038365,0.6263857240038365,1.1019545425057746,1.1027642651870184,1.1027642651870184,21,179,0.105,0.895,0,196,4,0.0,0.98,0.02,0.3835310932213162,0.6164689067786837,0.22541120951216786,0.7745887904878321,17,179,0.08673469387755102,0.9132653061224489,18,182,0.09,0.91,0,0,0,0,12,6,129,53,0.99,0.01,0.01,0.99,0.22901473084508675,0.7709852691549133,0.7117604573941225,0.2882395426058775,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,B,a1,a0,a0,AI,0,contextual
scenario1,200,scenario1__H200__eta-global_decay__states-exogenous,cfg_215cfdaaf107fb40aae9,run_b1903001542aa3ab,1,42,10141,False,0.2,0.85,global_decay,global_decay_eta0_0p025_c_0p002,0.025,0.002,0.05,0.25,True,0.01,0.99,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.5022262668558181,0.46305402652453037,0.8127145750524194,0.468615378434474,0.08079313589591126,0.8178851185192455,0.08079313589591118,0.87460396801592,0.99,0.051166607287851926,0.01,0.710649408920026,0.938833392712148,0.700649408920026,1.0,0.785,157.0,0.0,0.6749261140325407,0.6749261140325407,1.2680289538655174,1.2679146694186962,1.2679146694186962,23,177,0.115,0.885,0,196,4,0.0,0.98,0.02,0.4529354472639988,0.5470645527360012,0.40469850234543137,0.5953014976545686,19,177,0.09693877551020408,0.9030612244897959,2,198,0.01,0.99,0,0,0,0,2,0,134,64,0.99,0.01,0.01,0.99,0.051166607287851926,0.9488333927121481,0.710649408920026,0.28935059107997396,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.01,0.99,0.01,0.99,0.01,0.99,0.01,0.99,B,a1,a0,a0,AI,0,contextual
scenario1,200,scenario1__H200__eta-global_decay__states-exogenous,cfg_240c81da4d243bb55699,run_b688bc12288bb8c6,1,42,10142,False,0.2,0.85,global_decay,global_decay_eta0_0p025_c_0p002,0.025,0.002,0.05,0.9,True,0.01,0.99,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.5022262668558181,0.46305402652453037,0.8127145750524194,0.468615378434474,0.08079313589591126,0.8178851185192455,0.08079313589591118,0.87460396801592,0.99,0.051166607287851926,0.01,0.710649408920026,0.938833392712148,0.700649408920026,1.0,0.785,157.0,0.0,0.6749261140325407,0.6749261140325407,7.0000277973021525,6.997167613602896,6.997167613602896,23,177,0.115,0.885,0,196,4,0.0,0.98,0.02,0.4529354472639988,0.5470645527360012,0.40469850234543137,0.5953014976545686,19,177,0.09693877551020408,0.9030612244897959,2,198,0.01,0.99,0,0,0,0,2,0,134,64,0.99,0.01,0.01,0.99,0.051166607287851926,0.9488333927121481,0.710649408920026,0.28935059107997396,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.01,0.99,0.01,0.99,0.01,0.99,0.01,0.99,B,a1,a0,a0,AI,0,contextual
scenario1,200,scenario1__H200__eta-global_decay__states-exogenous,cfg_3e4096b5fca30f7c773e,run_d660b16a622d7a10,1,42,10143,False,0.2,0.85,global_decay,global_decay_eta0_0p025_c_0p002,0.025,0.002,0.05,0.1,True,0.01,0.99,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.5022262668558181,0.46305402652453037,0.8127145750524194,0.468615378434474,0.08079313589591126,0.8178851185192455,0.08079313589591118,0.87460396801592,0.99,0.051166607287851926,0.01,0.710649408920026,0.938833392712148,0.700649408920026,1.0,0.785,157.0,0.0,0.6749261140325407,0.6749261140325407,1.1012106643272241,1.101202967377122,1.101202967377122,23,177,0.115,0.885,0,196,4,0.0,0.98,0.02,0.4529354472639988,0.5470645527360012,0.40469850234543137,0.5953014976545686,19,177,0.09693877551020408,0.9030612244897959,2,198,0.01,0.99,0,0,0,0,2,0,134,64,0.99,0.01,0.01,0.99,0.051166607287851926,0.9488333927121481,0.710649408920026,0.28935059107997396,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.01,0.99,0.01,0.99,0.01,0.99,0.01,0.99,B,a1,a0,a0,AI,0,contextual
scenario1,200,scenario1__H200__eta-global_decay__states-exogenous,cfg_4c432156857cd0191d95,run_6efd4edc1b0a4b93,1,42,10144,False,0.2,0.85,global_decay,global_decay_eta0_0p025_c_0p002,0.025,0.002,0.02,0.5,True,0.01,0.99,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.5022262668558181,0.46305402652453037,0.8127145750524194,0.468615378434474,0.08079313589591126,0.8178851185192455,0.08079313589591118,0.87460396801592,0.99,0.051166607287851926,0.01,0.710649408920026,0.938833392712148,0.700649408920026,1.0,0.785,157.0,0.0,0.6800652663278636,0.6800652663278636,1.6779291034578414,1.6770242272701044,1.6770242272701044,23,177,0.115,0.885,0,196,4,0.0,0.98,0.02,0.4529354472639988,0.5470645527360012,0.40469850234543137,0.5953014976545686,19,177,0.09693877551020408,0.9030612244897959,2,198,0.01,0.99,0,0,0,0,2,0,134,64,0.99,0.01,0.01,0.99,0.051166607287851926,0.9488333927121481,0.710649408920026,0.28935059107997396,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.01,0.99,0.01,0.99,0.01,0.99,0.01,0.99,B,a1,a0,a0,AI,0,contextual
