scenario,H,winner_group_id,config_id,run_id,replicate,seed,selection_rank,is_selected,alpha_agree,alpha_disagree,eta_kind,eta_label,eta0,c,beta,gamma,random_states,pA,pB,initial_state,utility_spec_id,transition_spec_id,p_H_A_init,p_AI_A_init,p_H_B_init,p_AI_B_init,D_JS_mean,D_JS_final,D_JS_A_final,D_JS_B_final,Sh_entr_H_mean,Sh_entr_AI_mean,Sh_entr_H_final,Sh_entr_AI_final,p_H_A_final,p_AI_A_final,p_H_B_final,p_AI_B_final,absdiff_A_final,absdiff_B_final,reward_structural_final,reward_structural_mean,reward_structural_cumulative,Uhat_H_realized_final,Uhat_AI_realized_final,Uhat_coal_final,Vhat_A_final,Vhat_B_final,Vhat_coal_final,n_H_exec,n_AI_exec,f_H_final,f_AI_final,n_agree,n_ctx,n_disagree,f_agree,f_ctx,f_disagree,ctx_prob_H_mean,ctx_prob_AI_mean,ctx_prob_H_final,ctx_prob_AI_final,n_H_ctx,n_AI_ctx,f_H_ctx,f_AI_ctx,n_state_A,n_state_B,state_A_freq,state_B_freq,N_H_A_a0_final,N_H_A_a1_final,N_H_B_a0_final,N_H_B_a1_final,N_AI_A_a0_final,N_AI_A_a1_final,N_AI_B_a0_final,N_AI_B_a1_final,chain_p_H_A_a0,chain_p_H_A_a1,chain_p_H_B_a0,chain_p_H_B_a1,chain_p_AI_A_a0,chain_p_AI_A_a1,chain_p_AI_B_a0,chain_p_AI_B_a1,chain_U_H_A_a0,chain_U_H_A_a1,chain_U_H_B_a0,chain_U_H_B_a1,chain_U_AI_A_a0,chain_U_AI_A_a1,chain_U_AI_B_a0,chain_U_AI_B_a1,chain_P_A_a0_A,chain_P_A_a0_B,chain_P_A_a1_A,chain_P_A_a1_B,chain_P_B_a0_A,chain_P_B_a0_B,chain_P_B_a1_A,chain_P_B_a1_B,state_final,a_H_final,a_AI_final,a_star_final,owner_final,lambda_final,regime_final
scenario1,50000,scenario1__H50000__eta-global_decay__states-exogenous,cfg_a1e78da02b7a956f5328,run_a60d16b93cb10e91,1,42,890,False,0.35,0.85,global_decay,global_decay_eta0_0p1_c_0p002,0.1,0.002,0.1,0.9,True,0.3,0.7,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.0008189568372599431,0.0,0.0,0.0,0.7655930695116192,0.7666974277396147,0.2443778037932077,0.2443778037932077,0.9595843258115909,0.9595843258115909,0.4471957632686078,0.4471957632686078,0.0,0.0,0.0,0.3941,19705.0,2.5e-323,0.44565086965521516,0.44565086965521516,4.509965313999679,5.181192485591583,4.509965313999679,12,49988,0.00024,0.99976,49931,67,2,0.99862,0.00134,4e-05,0.36784002345584493,0.6321599765441551,0.04399333481409651,0.9560066651859035,10,57,0.14925373134328357,0.8507462686567164,14953,35047,0.29906,0.70094,14145,784,18865,16137,14155,798,18895,16152,0.9595843258115909,0.040415674188409155,0.4471957632686078,0.5528042367313922,0.9595843258115909,0.040415674188409155,0.4471957632686078,0.5528042367313922,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.3,0.7,0.3,0.7,0.3,0.7,0.3,0.7,A,a0,a0,a0,AI,0,agreement
scenario1,50000,scenario1__H50000__eta-global_decay__states-exogenous,cfg_a1ea121813ac26ace1ec,run_32aa0333bf10f630,1,42,891,False,0.35,0.85,global_decay,global_decay_eta0_0p15_c_0p0005,0.15,0.0005,0.02,0.75,True,0.1,0.9,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.00021910731384883122,0.0,0.0,0.0,0.007477848534188263,0.007765571791138888,2.53377e-319,2.53377e-319,1.1674188942436256e-26,1.1674188942436256e-26,1.0,1.0,0.0,0.0,1.0,0.99766,49883.0,0.0,0.8446088092126843,0.8446088092126843,3.999999999999999,3.999999999999999,3.999999999999999,5,49995,0.0001,0.9999,49984,14,2,0.99968,0.00028,4e-05,0.2999603135739609,0.7000396864260391,0.029358258683399474,0.9706417413166005,3,11,0.21428571428571427,0.7857142857142857,4961,45039,0.09922,0.90078,110,4843,45029,2,115,4846,45032,7,1.1674188942436256e-26,1.0,1.0,2.37e-322,1.1674188942436256e-26,1.0,1.0,2.37e-322,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,B,a0,a0,a0,AI,0,agreement
scenario1,50000,scenario1__H50000__eta-global_decay__states-exogenous,cfg_a1fa3749d0d38c78f3ad,run_af41b2055b4af632,1,42,892,False,0.49,0.85,global_decay,global_decay_eta0_0p1_c_0p001,0.1,0.001,0.05,0.75,True,0.3,0.7,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.00043406952516351856,0.0,0.0,1.2452653652992366e-122,0.006527694287277527,0.0068562950779935345,9.508601078230006e-40,9.508601079574188e-40,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.70298,35149.0,4.4e-323,0.40426906972587306,0.40426906972587306,2.1000000000000005,3.1000000000000005,2.1000000000000005,6,49994,0.00012,0.99988,49973,25,2,0.99946,0.0005,4e-05,0.30871461016936147,0.6912853898306386,0.24929362766080093,0.7507063723391991,4,21,0.16,0.84,14953,35047,0.29906,0.70094,14845,88,35038,2,14851,102,35041,6,1.0,6.941009605739471e-42,1.0,1.711481381941488e-121,1.0,6.941009606731149e-42,1.0,7.925265848278384e-122,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.3,0.7,0.3,0.7,0.3,0.7,0.3,0.7,A,a0,a0,a0,AI,0,agreement
scenario1,50000,scenario1__H50000__eta-global_decay__states-exogenous,cfg_a207395623d323a2a0d6,run_bf8529693779fa27,1,42,893,False,0.35,0.85,global_decay,global_decay_eta0_0p025_c_0p0005,0.025,0.0005,0.05,0.5,True,0.3,0.7,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.008227319111186264,0.0,0.0,0.0,0.7116917148750538,0.7244636726641864,0.9993892814148996,0.9993892814148996,0.5140527190414725,0.5140527190414725,0.7549159035414753,0.7549159035414753,0.0,0.0,1.0,0.7315,36575.0,0.0,0.2008475003419038,0.2008475003419038,1.999620793162253,1.9991404457428499,1.999620793162253,23,49977,0.00046,0.99954,49193,803,4,0.98386,0.01606,8e-05,0.27431452670971795,0.7256854732902823,0.012669096212156838,0.9873309037878432,19,784,0.023661270236612703,0.9763387297633873,14953,35047,0.29906,0.70094,7745,6828,29176,5444,7868,7085,29467,5580,0.5140527190414725,0.48594728095852746,0.7549159035414753,0.24508409645852466,0.5140527190414725,0.48594728095852746,0.7549159035414753,0.24508409645852466,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.3,0.7,0.3,0.7,0.3,0.7,0.3,0.7,A,a0,a1,a1,AI,0,agreement
scenario1,50000,scenario1__H50000__eta-global_decay__states-exogenous,cfg_a25221e1f127c8922938,run_17df8aef40ce673f,1,42,894,False,0.2,0.51,global_decay,global_decay_eta0_0p08_c_0p001,0.08,0.001,0.05,0.9,True,0.3,0.7,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.0005529727305117232,0.0,0.0,0.0,0.04644199266633496,0.04803158245156785,1.0234839417961065e-29,1.0234839419391545e-29,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6882,34410.0,4.4e-323,0.40426906972587306,0.40426906972587306,6.299999999999991,7.299999999999991,6.299999999999991,22,49978,0.00044,0.99956,49929,63,8,0.99858,0.00126,0.00016,0.35640406495076854,0.6435959350492316,0.04403349051034359,0.9559665094896564,14,49,0.2222222222222222,0.7777777777777778,14953,35047,0.29906,0.70094,14831,97,34266,735,14849,104,34284,763,1.0,9.922232120502712e-32,1.0,1.7660416849510034e-57,1.0,9.922232121909202e-32,1.0,1.7660416849510034e-57,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.3,0.7,0.3,0.7,0.3,0.7,0.3,0.7,A,a0,a0,a0,AI,0,agreement
scenario1,50000,scenario1__H50000__eta-global_decay__states-exogenous,cfg_a27ea0a45d94d53dde87,run_2a4adc389734500a,1,42,895,False,0.2,0.85,global_decay,global_decay_eta0_0p08_c_0p001,0.08,0.001,0.1,0.1,True,0.3,0.7,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.0012136801612714155,0.0,7.006492321624085e-46,0.0,0.04557942099356946,0.048229009162696714,1.0234839433511635e-29,1.02348394375795e-29,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.68878,34439.0,2.5e-323,0.44565086965522016,0.44565086965522016,0.07777777777777778,1.0777777777777777,0.07777777777777778,18,49982,0.00036,0.99964,49861,137,2,0.99722,0.00274,4e-05,0.324606300881523,0.675393699118477,0.024561480086806677,0.9754385199131933,16,121,0.11678832116788321,0.8832116788321168,14953,35047,0.29906,0.70094,14812,102,34245,702,14834,119,34302,745,1.0,9.922232135792496e-32,1.0,1.7660416849510034e-57,1.0,9.922232139792144e-32,1.0,1.7660416849510034e-57,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.3,0.7,0.3,0.7,0.3,0.7,0.3,0.7,A,a0,a0,a0,AI,0,agreement
scenario1,50000,scenario1__H50000__eta-global_decay__states-exogenous,cfg_a27fa7bb9e28acdffc33,run_737a332feb9bf2b5,1,42,896,False,0.49,0.51,global_decay,global_decay_eta0_0p05_c_0p0005,0.05,0.0005,0.05,0.5,True,0.7,0.3,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.0003505742835322258,0.0,0.0,9.12812199821871e-46,0.019204547569016434,0.01901587556010176,8.970294737090288e-79,8.970294737090288e-79,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.30666,15333.0,4.4e-323,0.658741565288868,0.658741565288868,0.30000000000000004,1.3,0.30000000000000004,12,49988,0.00024,0.99976,49988,0,12,0.99976,0.0,0.00024,,,,,0,0,,,35060,14940,0.7012,0.2988,34656,398,14923,11,34662,398,14923,17,1.0,3.349065283919195e-81,1.0,8.743790917991236e-42,1.0,3.349065283919195e-81,1.0,8.534678043704913e-42,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.7,0.3,0.7,0.3,0.7,0.3,0.7,0.3,A,a0,a0,a0,AI,0,agreement
scenario1,50000,scenario1__H50000__eta-global_decay__states-exogenous,cfg_a281a98a3a804ff093a1,run_1cf2a0fea59f48dd,1,42,897,False,0.35,0.85,global_decay,global_decay_eta0_0p15_c_0p0005,0.15,0.0005,0.05,0.75,True,0.1,0.9,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.00021910731384883122,0.0,0.0,0.0,0.007477848534188263,0.007765571791138888,2.53377e-319,2.53377e-319,1.1674188942436256e-26,1.1674188942436256e-26,1.0,1.0,0.0,0.0,1.0,0.99766,49883.0,0.0,0.8491387798017863,0.8491387798017863,3.999999999999999,3.999999999999999,3.999999999999999,5,49995,0.0001,0.9999,49984,14,2,0.99968,0.00028,4e-05,0.2999603135739609,0.7000396864260391,0.029358258683399474,0.9706417413166005,3,11,0.21428571428571427,0.7857142857142857,4961,45039,0.09922,0.90078,110,4843,45029,2,115,4846,45032,7,1.1674188942436256e-26,1.0,1.0,2.37e-322,1.1674188942436256e-26,1.0,1.0,2.37e-322,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,B,a0,a0,a0,AI,0,agreement
scenario1,50000,scenario1__H50000__eta-global_decay__states-exogenous,cfg_a282be92429532ec1a55,run_3a19184ba89fe8b5,1,42,898,False,0.35,0.85,global_decay,global_decay_eta0_0p025_c_0p0005,0.025,0.0005,0.1,0.9,True,0.7,0.3,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.006614006135916117,0.0,2.1895288505075267e-47,0.0,0.2910166836036996,0.30144832656011655,1.394220381416302e-31,1.3942203814167587e-31,1.0,1.0,0.7133227047909564,0.7133227047909564,0.0,0.0,0.0,0.22748,11374.0,2.5e-323,0.6301875922602547,0.6301875922602547,2.4073454433999206,3.3673616755443945,2.4073454433999206,21,49979,0.00042,0.99958,49336,660,4,0.98672,0.0132,8e-05,0.24740589534002647,0.7525941046599743,0.001834939887602749,0.9981650601123973,17,643,0.025757575757575757,0.9742424242424242,35060,14940,0.7012,0.2988,34062,505,10411,4358,34223,837,10516,4424,1.0,1.274689392425993e-33,0.7133227047909564,0.2866772952090436,1.0,1.2746893924264161e-33,0.7133227047909564,0.2866772952090436,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.7,0.3,0.7,0.3,0.7,0.3,0.7,0.3,A,a0,a0,a0,AI,0,agreement
scenario1,50000,scenario1__H50000__eta-global_decay__states-exogenous,cfg_a2992213b01b4ebff592,run_ccc888018af5ba42,1,42,899,False,0.2,0.35,global_decay,global_decay_eta0_0p05_c_0p001,0.05,0.001,0.02,0.5,True,0.3,0.7,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.0005852327400995774,0.0,0.0,0.0,0.48699286915479256,0.488725153629051,0.081365664638411,0.081365664638411,0.9899234441317537,0.9899234441317537,0.7546205177708757,0.7546205177708757,0.0,0.0,0.0,0.59084,29542.0,1.2e-322,0.34932548493960974,0.34932548493960974,0.6999974388807848,1.6999941946633643,0.6999974388807848,34,49966,0.00068,0.99932,49928,50,22,0.99856,0.001,0.00044,0.3972502446008579,0.6027497553991422,0.0391266463666699,0.9608733536333302,12,38,0.24,0.76,14953,35047,0.29906,0.70094,14494,433,29059,5942,14517,436,29072,5975,0.9899234441317537,0.010076555868246302,0.7546205177708757,0.24537948222912428,0.9899234441317537,0.010076555868246302,0.7546205177708757,0.24537948222912428,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.3,0.7,0.3,0.7,0.3,0.7,0.3,0.7,A,a0,a0,a0,AI,0,agreement
scenario1,50000,scenario1__H50000__eta-global_decay__states-exogenous,cfg_a2c653f250ac55ef3192,run_acfa6939f0154aa6,1,42,900,False,0.35,0.85,global_decay,global_decay_eta0_0p1_c_0p0005,0.1,0.0005,0.02,0.1,True,0.9,0.1,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.0010578441526146337,0.0,1.3319983461951343e-256,0.0,0.04196657499109181,0.04355662154415354,8.038809743380265e-241,8.038809743382826e-241,1.0,1.0,0.986330503837759,0.986330503837759,0.0,0.0,0.0,0.09536,4768.0,1.2e-322,0.8558111906585113,0.8558111906585113,0.011111111111111112,1.011111111111111,0.011111111111111112,9,49991,0.00018,0.99982,49904,94,2,0.99808,0.00188,4e-05,0.30814851396990534,0.6918514860300944,0.09698217993667446,0.9030178200633255,7,87,0.07446808510638298,0.925531914893617,45036,4964,0.90072,0.09928,44787,168,4528,421,44812,224,4535,429,1.0,9.920154448996082e-244,0.986330503837759,0.0136694961622411,1.0,9.920154448999249e-244,0.986330503837759,0.0136694961622411,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.9,0.1,0.9,0.1,0.9,0.1,A,a0,a0,a0,AI,0,agreement
scenario1,50000,scenario1__H50000__eta-global_decay__states-exogenous,cfg_a2c8fff45a9db6f26620,run_9cfeb12680dc02d5,1,42,901,False,0.35,0.51,global_decay,global_decay_eta0_0p08_c_0p0005,0.08,0.0005,0.02,0.25,True,0.3,0.7,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.00031841555619643316,0.0,0.0,1.5311017074509528e-165,0.007331805239806615,0.007747651905050487,9.48952567121265e-57,9.489525672659042e-57,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.70284,35142.0,1.2e-322,0.34934440051655596,0.34934440051655596,0.2333333333333333,1.2333333333333334,0.2333333333333333,14,49986,0.00028,0.99972,49976,16,8,0.99952,0.00032,0.00016,0.4287130952607758,0.5712869047392243,0.2664805811994422,0.7335194188005578,6,10,0.375,0.625,14953,35047,0.29906,0.70094,14846,90,35031,9,14856,97,35031,16,1.0,4.883978234668511e-59,1.0,5.864401055405903e-158,1.0,4.883978235418512e-59,1.0,5.862169897552993e-158,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.3,0.7,0.3,0.7,0.3,0.7,0.3,0.7,A,a0,a0,a0,AI,0,agreement
scenario1,50000,scenario1__H50000__eta-global_decay__states-exogenous,cfg_a2de7c8592e1daa0fd1c,run_3f196acc541e475a,1,42,902,False,0.49,0.85,global_decay,global_decay_eta0_0p05_c_0p001,0.05,0.001,0.05,0.25,True,0.3,0.7,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.0017624061615943993,0.0,0.0,0.0,0.603448945043676,0.6048686849273073,0.47472331228875986,0.47472331228875986,0.10171536178631177,0.10171536178631177,0.7546205177708757,0.7546205177708757,0.0,0.0,1.0,0.8452,42260.0,0.0,0.3688415727612648,0.3688415727612648,1.333333333302852,1.3333333331863577,1.333333333302852,13,49987,0.00026,0.99974,49874,124,2,0.99748,0.00248,4e-05,0.35048497120149097,0.6495150287985091,0.09806390247843837,0.9019360975215617,11,113,0.08870967741935484,0.9112903225806451,14953,35047,0.29906,0.70094,1947,12983,29170,5774,1956,12997,29250,5797,0.10171536178631177,0.8982846382136882,0.7546205177708757,0.24537948222912428,0.10171536178631177,0.8982846382136882,0.7546205177708757,0.24537948222912428,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.3,0.7,0.3,0.7,0.3,0.7,0.3,0.7,A,a1,a1,a1,AI,0,agreement
scenario1,50000,scenario1__H50000__eta-global_decay__states-exogenous,cfg_a3549dd571c019b3cd05,run_9fc7b97283e8b328,1,42,903,False,0.2,0.85,global_decay,global_decay_eta0_0p1_c_0p001,0.1,0.001,0.05,0.1,True,0.1,0.9,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.0012274116078928366,0.0,0.0,2.983336292480083e-154,0.06304370600751434,0.06553780088461379,4.262457506305509e-138,4.26245750626332e-138,0.12757553850039127,0.12757553850039127,1.0,1.0,0.0,0.0,1.0,0.98146,49073.0,0.0,0.8491387798017863,0.8491387798017863,1.1111110964341016,1.1111111109498175,1.1111111109498175,15,49985,0.0003,0.9997,49856,142,2,0.99712,0.00284,4e-05,0.31916132901945293,0.6808386709805472,0.028147398089706663,0.9718526019102933,13,129,0.09154929577464789,0.9084507042253521,4961,45039,0.09922,0.90078,704,4240,44738,174,717,4244,44814,225,0.12757553850039127,0.8724244614996087,1.0,9.144745339133033e-141,0.12757553850039127,0.8724244614996087,1.0,9.144745339042238e-141,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,B,a0,a0,a0,AI,0,agreement
scenario1,50000,scenario1__H50000__eta-global_decay__states-exogenous,cfg_a3ac11c4d4f398adfeab,run_f04a6dfd6f6bda9f,1,42,904,False,0.2,0.51,global_decay,global_decay_eta0_0p08_c_0p0005,0.08,0.0005,0.02,0.75,True,0.3,0.7,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.0005486501991364731,0.0,5.659799424266695e-73,1.1380524797363597e-159,0.012711249085832455,0.014277627116640858,9.489525642420988e-57,9.489525644162018e-57,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.69818,34909.0,1.2e-322,0.34934440051655596,0.34934440051655596,2.1000000000000005,3.1000000000000005,2.1000000000000005,22,49978,0.00044,0.99956,49929,63,8,0.99858,0.00126,0.00016,0.352904309260905,0.6470956907390949,0.032241082818317134,0.9677589171816828,14,49,0.2222222222222222,0.7777777777777778,14953,35047,0.29906,0.70094,14851,77,34785,216,14869,84,34803,244,1.0,4.8839782197391e-59,1.0,2.6255397703447074e-146,1.0,4.883978220641879e-59,1.0,2.625539770344606e-146,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.3,0.7,0.3,0.7,0.3,0.7,0.3,0.7,A,a0,a0,a0,AI,0,agreement
scenario1,50000,scenario1__H50000__eta-global_decay__states-exogenous,cfg_a3adb09232f96918df13,run_6ac0eb603217034a,1,42,905,False,0.49,0.85,global_decay,global_decay_eta0_0p025_c_0p0005,0.025,0.0005,0.02,0.5,True,0.3,0.7,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.009915693402418496,0.0,0.0,0.0,0.713574027568971,0.7216333759094825,0.9993892814148996,0.9993892814148996,0.5140527190414725,0.5140527190414725,0.7549159035414753,0.7549159035414753,0.0,0.0,1.0,0.73332,36666.0,0.0,0.1543345977458396,0.1543345977458396,1.999620793162253,1.9991404457428499,1.999620793162253,35,49965,0.0007,0.9993,49232,764,4,0.98464,0.01528,8e-05,0.349359329949596,0.6506406700504032,0.030700462307481358,0.9692995376925186,31,733,0.04057591623036649,0.9594240837696335,14953,35047,0.29906,0.70094,7842,7064,28952,5374,7861,7092,29539,5508,0.5140527190414725,0.48594728095852746,0.7549159035414753,0.24508409645852466,0.5140527190414725,0.48594728095852746,0.7549159035414753,0.24508409645852466,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.3,0.7,0.3,0.7,0.3,0.7,0.3,0.7,A,a0,a1,a1,AI,0,agreement
scenario1,50000,scenario1__H50000__eta-global_decay__states-exogenous,cfg_a3dd63db097bdd3927d3,run_48d3d7c8e3cc7da7,1,42,906,False,0.7,0.85,global_decay,global_decay_eta0_0p025_c_0p0005,0.025,0.0005,0.02,0.5,True,0.7,0.3,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.002082590565816523,0.0,0.0,0.0,0.6925010373526364,0.6912013138370097,0.9783864829997357,0.9783864829997357,0.4132703709489857,0.4132703709489857,0.9999999999999887,0.9999999999999887,0.0,0.0,1.0,0.67498,33749.0,0.0,0.3534886334530238,0.3534886334530238,1.9990433105802723,1.9978501959688464,1.9990433105802723,10,49990,0.0002,0.9998,49901,95,4,0.99802,0.0019,8e-05,0.30122246609940295,0.6987775339005967,0.21552721854863305,0.784472781451367,6,89,0.06315789473684211,0.9368421052631579,35060,14940,0.7012,0.2988,16202,18794,14863,42,16212,18848,14891,49,0.4132703709489857,0.5867296290510142,0.9999999999999887,1.1287669343142582e-14,0.4132703709489857,0.5867296290510142,0.9999999999999887,1.1287668190763943e-14,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.7,0.3,0.7,0.3,0.7,0.3,0.7,0.3,A,a1,a1,a1,AI,0,agreement
scenario1,50000,scenario1__H50000__eta-global_decay__states-exogenous,cfg_a3e11e9d8b7521138545,run_a00557e0a5d0909f,1,42,907,False,0.2,0.51,global_decay,global_decay_eta0_0p1_c_0p002,0.1,0.002,0.02,0.25,True,0.3,0.7,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.0004850357968673725,0.0,3.009265538105056e-36,0.0,0.6854734845822322,0.6868318002618381,4.6414283005492057e-20,4.6414283145409507e-20,1.0,1.0,0.4471957632686078,0.4471957632686078,0.0,0.0,0.0,0.37866,18933.0,1.2e-322,0.34934440051655596,0.34934440051655596,0.19493119968607095,1.0351141275944773,0.19493119968607095,20,49980,0.0004,0.9996,49939,55,6,0.99878,0.0011,0.00012,0.4006230133760631,0.5993769866239369,0.05252660993898307,0.9474733900610169,14,41,0.2545454545454545,0.7454545454545455,14953,35047,0.29906,0.70094,14880,48,18842,16169,14897,56,18857,16190,1.0,6.590089968922116e-22,0.4471957632686078,0.5528042367313922,1.0,6.590089989204033e-22,0.4471957632686078,0.5528042367313922,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.3,0.7,0.3,0.7,0.3,0.7,0.3,0.7,A,a0,a0,a0,AI,0,agreement
scenario1,50000,scenario1__H50000__eta-global_decay__states-exogenous,cfg_a44deb97baf95cbb9143,run_a4325e512ecd2709,1,42,908,False,0.2,0.85,global_decay,global_decay_eta0_0p05_c_0p0005,0.05,0.0005,0.1,0.5,True,0.3,0.7,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.0016220897693019964,0.0,1.7105694144590052e-49,0.0,0.04595245258884461,0.04937695344557901,1.704863293470068e-33,1.704863397047037e-33,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.68894,34447.0,2.5e-323,0.44565086965522016,0.44565086965522016,0.6999999999999998,1.6999999999999997,0.6999999999999998,20,49980,0.0004,0.9996,49819,179,2,0.99638,0.00358,4e-05,0.344457169759678,0.6555428302403221,0.008389665494567674,0.9916103345054323,18,161,0.1005586592178771,0.8994413407821229,14953,35047,0.29906,0.70094,14797,109,34224,689,14827,126,34301,746,1.0,1.470581123467545e-35,1.0,1.2641434337392142e-66,1.0,1.470581213939008e-35,1.0,1.2641434337392142e-66,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.3,0.7,0.3,0.7,0.3,0.7,0.3,0.7,A,a0,a0,a0,AI,0,agreement
scenario1,50000,scenario1__H50000__eta-global_decay__states-exogenous,cfg_a4ba706cae5235e26384,run_78fca6d5eae6e5b8,1,42,909,False,0.2,0.85,global_decay,global_decay_eta0_0p08_c_0p002,0.08,0.002,0.1,0.25,True,0.7,0.3,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.0011207365683691588,0.0,0.0,0.0,0.056062347738961335,0.058507861729112313,2.3499422101956593e-37,2.3499422101956593e-37,1.0,1.0,0.0026223174731676356,0.0026223174731676356,0.0,0.0,0.0,0.01334,667.0,2.5e-323,0.6301875922602547,0.6301875922602547,2.8419260840346244e-19,1.3562735724508062e-18,2.8419260840346244e-19,12,49988,0.00024,0.99976,49874,124,2,0.99748,0.00248,4e-05,0.33386507393541365,0.6661349260645861,0.01889939479064872,0.9811006052093513,10,114,0.08064516129032258,0.9193548387096774,35060,14940,0.7012,0.2988,34803,183,406,14482,34837,223,432,14508,1.0,1.8246530448838616e-39,0.0026223174731676356,0.9973776825268323,1.0,1.8246530448838616e-39,0.0026223174731676356,0.9973776825268323,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.7,0.3,0.7,0.3,0.7,0.3,0.7,0.3,A,a0,a0,a0,AI,0,agreement
